2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:29:42 | INFO | db | Token refreshed user_id=8921 (env=prod, region=us-east-1, ip=24.244.91.101, request_id=pdcdsdveiskp4x0f, trace_id=hetjnetxoxlnrmscwqbyqcjz, ua="PostmanRuntime/7.36.0")
2026-02-01 06:29:46 | INFO | db | User login success user_id=7523 (env=prod, region=me-south-1, ip=132.222.136.87, request_id=bmu8trlnudkwhzo9, trace_id=7skhqe11k6cc5nepsxlx8mv1, ua="curl/8.4.0")
2026-02-01 06:31:50 | INFO | db | PUT /orders/1496 409 (2066ms) (env=prod, region=us-east-1, ip=238.48.32.15, request_id=jdzjirk0cj6ao75e, trace_id=voevck0oqmacrzgm71bs35ak, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:32:01 | INFO | db | Cache hit key=inv:SKU48226 ttl_s=605 (env=prod, region=us-east-1, ip=29.97.164.113, request_id=x4ccndiqgdm2e1pe, trace_id=l8xjzjnj683fokm3lyq6pa4x, ua="PostmanRuntime/7.36.0")
2026-02-01 06:32:05 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=952 (env=staging, region=eu-west-1, ip=136.208.238.222, request_id=tp5051qzu8c66axb, trace_id=aon02v2lq6md2jt2a5pncwor, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:32:18 | INFO | db | Job completed successfully: job=sync-users duration_ms=1992 (env=prod, region=eu-west-1, ip=239.253.213.171, request_id=cniavmg98n8vtftj, trace_id=r1khmowvobfq0kvqpgsv978h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:32:27 | WARN | db | Slow response detected (2734ms) endpoint=/logout (env=prod, region=us-east-1, ip=136.133.30.246, request_id=cmv4o30qrl7rtdv9, trace_id=6hz6194gw2b6kxtkidxuqbmd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:32:42 | INFO | db | Job completed successfully: job=send-digests duration_ms=3331 (env=staging, region=ap-southeast-1, ip=38.94.16.181, request_id=2anuzn0rzbk8mbmm, trace_id=22ovm7y4h62afkfief7eln4v, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:33:06 | INFO | db | Cache hit key=inv:SKU30992 ttl_s=2399 (env=dev, region=me-south-1, ip=169.185.74.228, request_id=xporam8tll10w2bc, trace_id=qmwvhaifh6knjb12v3lqd546, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:33:26 | INFO | db | File uploaded id=file_vylowzocck bytes=568340 (env=staging, region=me-south-1, ip=65.140.77.4, request_id=ujl42kv8t9ilagcp, trace_id=t718qrolxx0p5mi8se94uv3n, ua="curl/8.4.0")
2026-02-01 06:34:07 | INFO | db | User logout success user_id=3774 (env=dev, region=us-east-1, ip=69.197.254.233, request_id=294ufrpygoggyzn1, trace_id=h1bq4h1i2p9xr62emmbsu005, ua="PostmanRuntime/7.36.0")
2026-02-01 06:34:26 | INFO | db | POST /token/refresh 400 (3288ms) (env=prod, region=ap-southeast-1, ip=58.129.89.144, request_id=nmvpnbqx2rp3r5eu, trace_id=z271gbkkvb0v36ojgj750952, ua="curl/8.4.0")
2026-02-01 06:36:02 | INFO | db | User login success user_id=6531 (env=prod, region=ap-southeast-1, ip=144.107.188.155, request_id=bc3d6ixogao12v7r, trace_id=jrf1a861f33e0uvqnwj36rw8, ua="PostmanRuntime/7.36.0")
2026-02-01 06:36:15 | INFO | db | Config loaded version=3.19.16 (env=prod, region=me-south-1, ip=250.87.68.229, request_id=51i3xzw4i70lz7if, trace_id=vhr1w0ypy6lumbxzqwcbaelb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:36:21 | INFO | db | GET /search?q=book 200 (1231ms) (env=prod, region=me-south-1, ip=220.62.127.23, request_id=0mew9i8vl0kdv6mb, trace_id=i5jz1u0lq22pw60lzwk5cz2p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:36:22 | INFO | db | PUT /orders 500 (377ms) (env=prod, region=eu-west-1, ip=18.190.24.254, request_id=q84v162l4kggee4r, trace_id=vslyn8y5oa4sb1ugk46wjt9b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:36:30 | INFO | db | Metrics pushed cpu=45% mem=67% (env=prod, region=eu-west-1, ip=144.160.129.20, request_id=qrhncwxvnsduzkex, trace_id=ltqcruq6fwxqht8wh0oralnr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:36:40 | INFO | db | User logout success user_id=1653 (env=staging, region=me-south-1, ip=125.104.48.65, request_id=p1qog9eq8w2p6mi2, trace_id=rvmpfth7c6ersktcbtik3ger, ua="PostmanRuntime/7.36.0")
2026-02-01 06:37:19 | INFO | db | GET /health 429 (3320ms) (env=prod, region=us-east-1, ip=191.22.75.79, request_id=t9xy0l0mjhxbtkrx, trace_id=qycs3ri0nentjz7ye2nzxcgf, ua="curl/8.4.0")
2026-02-01 06:37:25 | WARN | db | Slow response detected (1982ms) endpoint=/users/4849/profile (env=staging, region=us-east-1, ip=126.150.201.196, request_id=zudjswm9ajoj69zx, trace_id=368xjxt36k1bnyyh9muri8kg, ua="curl/8.4.0")
2026-02-01 06:38:24 | INFO | db | Batch processed records=3763 duration_ms=843 (env=dev, region=ap-southeast-1, ip=1.115.222.89, request_id=4zfen6ffiba1viwm, trace_id=agvp2et6sc84pydkkw3jarpy, ua="curl/8.4.0")
2026-02-01 06:38:27 | INFO | db | User logout success user_id=9394 (env=prod, region=me-south-1, ip=210.23.254.218, request_id=li5dtjvyyu1ih1ut, trace_id=euk2s93153uax4mqnjswx3jg, ua="curl/8.4.0")
2026-02-01 06:39:01 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=1929 (env=staging, region=ap-southeast-1, ip=156.55.229.139, request_id=aoktj5u9d7f9x0d5, trace_id=mslnczlow3xgk4memlp0dya0, ua="PostmanRuntime/7.36.0")
2026-02-01 06:39:51 | WARN | db | Payment provider latency high (2882ms) (env=prod, region=us-east-1, ip=162.170.219.172, request_id=521tp7yyyy4zm4gn, trace_id=e4lo8if1c0ahxyyu8h6iwa67, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:40:04 | INFO | db | Token refreshed user_id=1204 (env=dev, region=me-south-1, ip=180.83.129.101, request_id=lma2omyqq0gd94ya, trace_id=gujz040liraddcwc5h6rha4c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:40:05 | INFO | db | Batch processed records=4779 duration_ms=1149 (env=staging, region=me-south-1, ip=227.152.116.219, request_id=dj9ycxc55xuwj1v2, trace_id=71t0gxuznptfk1zutefzwf9m, ua="PostmanRuntime/7.36.0")
2026-02-01 06:40:11 | INFO | db | Metrics pushed cpu=21% mem=11% (env=prod, region=me-south-1, ip=132.20.12.190, request_id=ox4eeqhczp0yu9tv, trace_id=opb0xlmrhgpykz4hivnnwedl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:40:13 | INFO | db | Config loaded version=1.18.15 (env=dev, region=ap-southeast-1, ip=141.63.15.176, request_id=eskv03z3ko9zn4ts, trace_id=jpmeaahss40bx6n3u3n24v7c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:40:24 | WARN | db | Rate limit nearing threshold remaining=5 (env=staging, region=us-east-1, ip=234.119.38.161, request_id=rv0c8zwcd1oa5vwp, trace_id=ahyhfzbp66gv1sw9xn00g17w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:40:35 | INFO | db | File uploaded id=file_wq2ebaypnl bytes=9810363 (env=prod, region=me-south-1, ip=203.192.54.106, request_id=jzubdaz5s6jolvmf, trace_id=smtrkosp5fidxdotoew4inc0, ua="curl/8.4.0")
2026-02-01 06:40:45 | INFO | db | Batch processed records=528 duration_ms=310 (env=prod, region=eu-west-1, ip=95.220.236.95, request_id=1lc6b6n3x5h13ybs, trace_id=4im3vrtf2khztrj31ga54jpn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:40:53 | INFO | db | User login success user_id=1636 (env=dev, region=me-south-1, ip=184.35.116.5, request_id=a0ku26xtxfv7tj4b, trace_id=l1ldktfb9nxw3hffu7x12hxh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:41:11 | INFO | db | Job completed successfully: job=invoice-run duration_ms=402 (env=prod, region=us-east-1, ip=30.119.162.64, request_id=sc9e95cmkc8garys, trace_id=86dfr4ka70pbjtjhlklflntw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:41:53 | INFO | db | User login success user_id=7705 (env=prod, region=us-east-1, ip=6.183.178.199, request_id=6rii63t29k5p2mam, trace_id=6k4dq5j99r5gargs89usoy4b, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:42:00 | INFO | db | File uploaded id=file_fg0ej89buz bytes=1561803 (env=dev, region=me-south-1, ip=82.99.44.54, request_id=tmbcu4uwqaovukgg, trace_id=fvgi6yin181nzn2xkoovrnf1, ua="PostmanRuntime/7.36.0")
2026-02-01 06:42:02 | INFO | db | Batch processed records=3200 duration_ms=1987 (env=staging, region=eu-west-1, ip=24.97.137.50, request_id=cqvalceebem0skwm, trace_id=fh24q19yr32dwlk4yqbcli9l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:42:27 | INFO | db | User login success user_id=1620 (env=prod, region=eu-west-1, ip=126.149.173.80, request_id=4djho2mv58bcru32, trace_id=sa9sgq4dhlt83lh8emacr0mk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:42:44 | INFO | db | Metrics pushed cpu=87% mem=45% (env=prod, region=us-east-1, ip=39.61.157.175, request_id=12wf6tg7uo0jiyjc, trace_id=sl064570wi7qzaernddnefst, ua="curl/8.4.0")
2026-02-01 06:43:08 | WARN | db | Temporary network jitter detected rtt_ms=363 (env=dev, region=eu-west-1, ip=178.203.56.115, request_id=vxxzutq3sfcw5p4l, trace_id=fqlzb6zpiuvuitwx3spajev9, ua="PostmanRuntime/7.36.0")
2026-02-01 06:44:48 | ERROR | db | Payment gateway returned 500 provider=paypal (env=dev, region=ap-southeast-1, ip=82.228.98.123, request_id=kglmrn4l2bf64aud, trace_id=xovntcizbybp6v8fm25oqbv2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:45:06 | WARN | db | Disk usage above 80% disk=94% (env=prod, region=us-east-1, ip=119.26.147.173, request_id=aepzpkp28xvh6zkg, trace_id=llsyel2mhxtto2mk1jbcvwu7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:47:00 | INFO | db | File uploaded id=file_9eo5r1396j bytes=7645283 (env=prod, region=us-east-1, ip=142.43.216.246, request_id=xmtm04a2xocuej4q, trace_id=dtdec3zh2meo5a1dh8suopnq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:47:05 | WARN | db | Slow response detected (2559ms) endpoint=/health (env=prod, region=eu-west-1, ip=250.3.103.148, request_id=cb1wg3pfte3fz5nl, trace_id=dnn8qruetahj9ntcq3jnhlnt, ua="curl/8.4.0")
2026-02-01 06:47:35 | INFO | db | Cache miss key=user:7075 (env=dev, region=eu-west-1, ip=60.9.145.235, request_id=ss9uzab8igvgej9u, trace_id=p4rh6qxjqc60w82wal9g6g7m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:48:44 | WARN | db | High memory usage warning mem=63% (env=dev, region=us-east-1, ip=36.241.104.215, request_id=fh9jafw7jjh1qtlz, trace_id=bgsokmsinlkafwcipcf2grfg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:49:19 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=38.107.246.145, request_id=h6d2qglyaqmrmc4t, trace_id=k79ojyndykppdmcsf76kza5e, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:49:57 | INFO | db | PUT /payments/charge 403 (2165ms) (env=prod, region=eu-west-1, ip=118.206.38.182, request_id=yln3otljv1dlpytp, trace_id=i2jnhtqful6y4tuprfztq2q8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:50:27 | WARN | db | Slow response detected (461ms) endpoint=/token/refresh (env=prod, region=eu-west-1, ip=181.145.124.186, request_id=i2qjmlu67whv7gfz, trace_id=0pgkbj5qttqtg56i3irrgeql, ua="PostmanRuntime/7.36.0")
2026-02-01 06:50:33 | INFO | db | Batch processed records=2224 duration_ms=1518 (env=staging, region=me-south-1, ip=245.235.62.92, request_id=pw52wi94k6784r44, trace_id=b9lmswks7tik02n8vcjtw0ff, ua="curl/8.4.0")
2026-02-01 06:50:39 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=113.235.45.180, request_id=r09yxqw2togx99d5, trace_id=qtjs3bptzikly1xhk4gzdi01, ua="PostmanRuntime/7.36.0")
2026-02-01 06:50:40 | WARN | db | Elevated error rate observed window_s=120 rate=4.4% (env=prod, region=eu-west-1, ip=13.199.17.167, request_id=xbkyxbg1gmy9gfti, trace_id=tcxslr2mu3dxyis8y0uu3q10, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:51:03 | INFO | db | User logout success user_id=1881 (env=prod, region=me-south-1, ip=127.60.57.170, request_id=r8oe9r8m133sx5fh, trace_id=jof19h5shtwgs67nmjgurmj8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:51:14 | WARN | db | Elevated error rate observed window_s=120 rate=1.6% (env=prod, region=ap-southeast-1, ip=240.202.31.104, request_id=2cu0jrrj8rvapytl, trace_id=ffevia53qe7co0wbkk29u4rm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:51:27 | INFO | db | Token refreshed user_id=2403 (env=prod, region=ap-southeast-1, ip=53.163.119.77, request_id=lqhjbzf20ifu0r02, trace_id=cu9hdjanxc2kyne2nhp2sjnx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:52:43 | WARN | db | Circuit breaker half-open dependency=cdn-edge (env=dev, region=me-south-1, ip=200.66.217.75, request_id=va3g13wpmqo5bc7b, trace_id=qh8g7e9xdvcukfliq0n2fl3a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:53:03 | INFO | db | Config loaded version=4.15.47 (env=prod, region=ap-southeast-1, ip=156.207.108.230, request_id=r99a7d0ve4muxijh, trace_id=s5y8pbcol8qdhac795q977fs, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:53:29 | INFO | db | Cache miss key=inv:SKU86407 (env=prod, region=me-south-1, ip=6.226.154.84, request_id=w8ejhsn8yk7776tu, trace_id=xk3rjqh1zlytoabta9y8ildf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:53:34 | ERROR | db | Worker crashed: out of memory rss_mb=4823 (env=staging, region=me-south-1, ip=229.70.245.228, request_id=rhtezlkdx2eev6zi, trace_id=2k5i9huoahhy2c4cqgrdw2t2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:53:37 | ERROR | db | Connection refused dependency=stripe (env=prod, region=eu-west-1, ip=220.13.99.92, request_id=qix7tebuss9n064m, trace_id=ohj8m52hkpa71pwypjiniy7m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:53:57 | INFO | db | User login success user_id=6531 (env=prod, region=me-south-1, ip=1.70.94.216, request_id=0iam6cdwye2v1p8c, trace_id=i4n5fmymjlic1b2fb68t2p9d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:54:17 | INFO | db | Cache miss key=cart:6528 (env=prod, region=ap-southeast-1, ip=12.215.108.139, request_id=scfyr00pocgam4cv, trace_id=0gvemt688a3lnml10f6ads3s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:54:49 | INFO | db | Job completed successfully: job=invoice-run duration_ms=2855 (env=staging, region=us-east-1, ip=223.36.117.25, request_id=g4226bpv2m5wjwlk, trace_id=fjc1j28fvtjfcffqh4ceyn8g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:55:15 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=225.51.251.34, request_id=no0p0r3ib8oq3gvn, trace_id=g7dhk4r3wqnfdqnvhvv9gp8s, ua="curl/8.4.0")
2026-02-01 06:55:36 | INFO | db | User login success user_id=7294 (env=staging, region=us-east-1, ip=98.42.181.33, request_id=z08xrfgfc8kfnxrn, trace_id=lksjw83e6r85jy2995mllsdf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:55:49 | INFO | db | Token refreshed user_id=8081 (env=prod, region=me-south-1, ip=18.120.115.145, request_id=21kgsnfizm7pbw8s, trace_id=ryfe85oavuefes0prl0sjbvx, ua="curl/8.4.0")
2026-02-01 06:55:54 | INFO | db | Job completed successfully: job=sync-users duration_ms=57 (env=prod, region=me-south-1, ip=169.213.142.92, request_id=9ilouzw0tb8d0jdw, trace_id=ao6g7w3nt16rmwv0iq20oghk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:56:07 | INFO | db | Config loaded version=4.12.48 (env=prod, region=eu-west-1, ip=245.44.29.10, request_id=ssbkv4h96ym2h4fo, trace_id=bn6lvtbzdl624o41t8yonzno, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:56:17 | WARN | db | Rate limit nearing threshold remaining=6 (env=dev, region=me-south-1, ip=74.221.41.150, request_id=li5zv42wbojxl136, trace_id=gm1xo11wjc9npqbmpkoug6uw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:56:32 | INFO | db | User login success user_id=4880 (env=prod, region=eu-west-1, ip=121.209.236.2, request_id=6feaiqu8sphneozz, trace_id=1ydmrtdyp9dkd8lge1hcplf9, ua="PostmanRuntime/7.36.0")
2026-02-01 06:56:42 | INFO | db | Token refreshed user_id=8762 (env=prod, region=me-south-1, ip=183.251.30.155, request_id=9w41m1eb4k1ui7gy, trace_id=xhj5vfpne4jatsi8lpkcko48, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:56:50 | WARN | db | Retrying request to upstream service attempt=2 (env=staging, region=eu-west-1, ip=232.161.112.211, request_id=ngl1q1kxlvilyedl, trace_id=1rnjzrck4qui3w05od8g6sru, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:56:59 | INFO | db | File uploaded id=file_mk1phi4f02 bytes=8541925 (env=prod, region=us-east-1, ip=209.146.218.43, request_id=d128rt9ob8pryzz0, trace_id=dfhhpuejlrdyj2odtonarukq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:00 | INFO | db | User logout success user_id=5553 (env=dev, region=me-south-1, ip=91.159.90.201, request_id=kfk26o7buqem651m, trace_id=i6soptia4an6kvjxil8uy56p, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:05 | INFO | db | Token refreshed user_id=7119 (env=dev, region=ap-southeast-1, ip=27.249.1.189, request_id=5ps2qkz7583fnud8, trace_id=gvyyhsstc4jlnkbizoy87k6b, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:33 | INFO | db | Cache hit key=cart:5274 ttl_s=581 (env=prod, region=ap-southeast-1, ip=66.101.19.166, request_id=hs2bbypf81rl2uj4, trace_id=xvb2gnwkdzibtg09maiqnt0q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:57:34 | INFO | db | File uploaded id=file_l5olgf443e bytes=6870783 (env=prod, region=me-south-1, ip=211.92.100.193, request_id=i6l0vlzsojy7cvy7, trace_id=mmkrn7dpfgdfseojzpdd4sbv, ua="curl/8.4.0")
2026-02-01 06:58:44 | WARN | db | Queue backlog growing size=4296 (env=dev, region=us-east-1, ip=53.152.185.224, request_id=ioa18tmfocu68s0r, trace_id=u28jm5znm5n6jyx70cs80tcy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:59:31 | INFO | db | Metrics pushed cpu=51% mem=61% (env=staging, region=us-east-1, ip=230.77.179.151, request_id=54iersdowrtmbn99, trace_id=g0a40w1ws16b78165otq5wkr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:59:46 | INFO | db | Batch processed records=3321 duration_ms=1918 (env=prod, region=eu-west-1, ip=173.100.252.106, request_id=g3us5rkbxqyyu3vb, trace_id=kudxdkp3n6rbrixg0xgbb9bl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:00:10 | INFO | db | Cache hit key=inv:SKU38747 ttl_s=2063 (env=prod, region=ap-southeast-1, ip=88.180.87.234, request_id=kyl6w5byaqf0eipy, trace_id=iukvmy7c2mmdqvt0nygf3yua, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:00:25 | INFO | db | User logout success user_id=9718 (env=staging, region=eu-west-1, ip=54.151.121.131, request_id=ucns05sdy1lf8rc4, trace_id=fyewmo80ks0hbquw8kmeu0xf, ua="curl/8.4.0")
2026-02-01 07:01:13 | INFO | db | Job completed successfully: job=cleanup-sessions duration_ms=47 (env=prod, region=eu-west-1, ip=199.125.248.171, request_id=2gbc82yzttszwr2o, trace_id=yq2bg6fc7q5r249wau3bhqaw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:01:20 | INFO | db | Cache hit key=inv:SKU20649 ttl_s=1958 (env=prod, region=ap-southeast-1, ip=219.192.101.225, request_id=oguvnsvnv45bnbjj, trace_id=zkgkbl6qls6xpnmdpdbjk9ws, ua="curl/8.4.0")
2026-02-01 07:01:26 | INFO | db | DELETE /login 500 (114ms) (env=prod, region=me-south-1, ip=179.24.245.103, request_id=i8p13p92ai0u6au7, trace_id=xjfqkgwczdl4stzzfft7v2m2, ua="curl/8.4.0")
2026-02-01 07:01:36 | INFO | db | Token refreshed user_id=2232 (env=prod, region=ap-southeast-1, ip=26.171.64.71, request_id=7e2zqc7arc4c67t1, trace_id=m7prgalk7t5fzljf67dp99cf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:01:43 | INFO | db | Cache hit key=sess:3099 ttl_s=2335 (env=prod, region=eu-west-1, ip=91.183.210.204, request_id=xx861owwqm9ty6zj, trace_id=h8qxssufkqty7cvj93syryza, ua="curl/8.4.0")
2026-02-01 07:01:57 | INFO | db | Job completed successfully: job=sync-users duration_ms=675 (env=prod, region=eu-west-1, ip=109.80.237.93, request_id=u7wuh5nswre1zyu0, trace_id=te9wxjls619cy2yq86dkn0is, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:02:02 | INFO | db | Metrics pushed cpu=79% mem=83% (env=dev, region=me-south-1, ip=16.242.253.147, request_id=o6ijaa84phun5c8r, trace_id=yvxtzrn3smqovgz3l9hbj8bi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:02:40 | WARN | db | Queue backlog growing size=9881 (env=prod, region=us-east-1, ip=160.190.76.7, request_id=k6y0cugndrz4qteq, trace_id=ct6vf2ljq1dtx2qdhd1ydhu8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 07:02:46 | WARN | db | Slow response detected (3147ms) endpoint=/health (env=prod, region=eu-west-1, ip=45.239.41.192, request_id=huqt9vdlltyf437e, trace_id=0zf1h77mf80qftart672dxw2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:03:13 | INFO | db | Cache miss key=inv:SKU19682 (env=prod, region=me-south-1, ip=158.134.180.104, request_id=328lw1o4idqsm20i, trace_id=rmrenwz4x6mgcunbtwn3vpw2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 07:03:54 | INFO | db | PATCH /files/upload 502 (3480ms) (env=dev, region=us-east-1, ip=57.140.2.235, request_id=wdjv9v2s5poimb4k, trace_id=46qbryi6vpvtjpur3u17c30y, ua="curl/8.4.0")
2026-02-01 07:04:15 | INFO | db | Cache hit key=cart:3519 ttl_s=2068 (env=prod, region=eu-west-1, ip=78.29.90.137, request_id=7sdkflldq3oaeaei, trace_id=5h7dnjpq5x7l3jqlxa5j991l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 07:04:27 | INFO | db | Job completed successfully: job=daily-report duration_ms=219 (env=staging, region=eu-west-1, ip=201.83.129.203, request_id=sy39jm6jxhu3h931, trace_id=18f8wj1xzry8c8ye1nzbxo48, ua="PostmanRuntime/7.36.0")
2026-02-01 07:04:34 | INFO | db | Metrics pushed cpu=18% mem=92% (env=prod, region=me-south-1, ip=101.140.130.28, request_id=vpi3dmerxlidu5g5, trace_id=wmtwyx9vo2atsf48jm6qifmt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 07:05:15 | INFO | db | User login success user_id=6419 (env=prod, region=me-south-1, ip=246.139.222.207, request_id=g77euvot6gh2ir3h, trace_id=9u53s55w5xvsv9ct9eotxiyf, ua="curl/8.4.0")
2026-02-01 07:05:33 | INFO | db | Batch processed records=781 duration_ms=933 (env=prod, region=me-south-1, ip=142.215.4.113, request_id=7gledoexuxlzvgq8, trace_id=f1mlltal4tyu1k20wxrcis0y, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
